stage,epoch,kappa,energy_over_N,energy_std_dev_over_N,energy_std_error_over_N
only_cusp,553,16.374239335449655,-0.4156272719903376,0.005882599536251383,0.00016341276825307288
only_cusp,553,5.752697882143637,-0.41272538217206134,0.006813811408819586,0.00039205026124311516
only_cusp,554,8.82359263247041,-0.41352447888103616,0.006552047612555521,0.0002440280816130535
only_cusp,554,5.246812844589721,-0.41253617872462167,0.007049508012420248,0.00032817974452239724
only_cusp,554,11.666953196168524,-0.41462334993857775,0.006137631265408216,0.00024573222461363593
only_cusp,554,15.013096267781462,-0.41553722972029,0.005767285714694222,0.00044928540780192125
only_cusp,555,2.723515718817268,-0.4123563235676214,0.007093855455179255,0.0006498228202874105
only_cusp,555,4.363890762124539,-0.41254273728990004,0.00658241862692314,0.00033177000735136485
only_cusp,555,16.71196244184693,-0.4157974404846339,0.006014571684889027,0.00047710025838376804
only_cusp,555,14.12369936758044,-0.4152301498990141,0.0063660013029827964,0.0004929972198070849
only_cusp,556,15.059569673810394,-0.4154133999173471,0.006151232399017135,0.00026201000957856035
only_cusp,556,5.627949174852642,-0.41381435414206624,0.0069335114639592745,0.0011511573787339829
only_cusp,556,1.2259054084428156,-0.41164510375158153,0.007084854174237207,0.0005507893133023966
only_cusp,556,16.670845442333583,-0.41614815907187686,0.005899076232749883,0.0003406028204320957
only_cusp,557,5.418132872450459,-0.4119771670882613,0.007233882110077384,0.0004928704066816668
only_cusp,557,10.565852440435801,-0.41368122622716247,0.006961250951263572,0.002233224180465701
only_cusp,557,14.641023718994242,-0.41555952479847164,0.006140273893073062,0.00017062679110690197
only_cusp,557,10.73786432350031,-0.4137505611927007,0.00696761642610539,0.00031514967213147816
only_cusp,558,6.502374139110953,-0.4133322866292152,0.00648434909496477,0.0006619017411509254
only_cusp,558,12.676588478189924,-0.41538828427715474,0.006511116941136878,0.0009193724744442278
only_cusp,558,6.330064383440593,-0.41338542739148143,0.006765224416172707,0.0007529356597745059
only_cusp,558,19.864691390027986,-0.416105174086396,0.0057361039138003715,0.0004952779660012177
only_cusp,559,6.50804287087312,-0.41175782711402115,0.006540473952626065,0.0008212726478174795
only_cusp,559,12.852540933661222,-0.41540826764252947,0.006653741534878565,0.0003329955287428872
only_cusp,559,13.280284074322237,-0.4150922731245665,0.0059991227952632354,0.0002935971932461315
only_cusp,559,1.7730392372419415,-0.4096933442827129,0.007179004426594148,0.00041800593833918244
only_cusp,560,15.497558235836525,-0.4158027787712133,0.006014707212538983,0.0003255396720684538
only_cusp,560,10.325328466572705,-0.41506756686530133,0.006405874364490376,0.0009365820850119934
only_cusp,560,2.584233624437042,-0.4116218642226729,0.006850149034897009,0.00027614071606363425
only_cusp,560,19.48562166361158,-0.41674207135914554,0.005933096698375254,0.00032387686390881505
only_cusp,561,11.270329337052695,-0.4147202977370336,0.006487808498997066,0.0004836031573739071
only_cusp,561,12.581370392937279,-0.41525552816289296,0.006125358955429924,0.0005724805224811614
only_cusp,561,8.940449626380977,-0.4135024506497999,0.006839604330312745,0.00032642793594583495
only_cusp,561,5.634860331391438,-0.41223104691158763,0.00665337982950737,0.0005854216147299118
only_cusp,562,16.95989719324446,-0.4147396163764915,0.006216538802423286,0.0007423828117949975
only_cusp,562,16.230565620829097,-0.4165655688413988,0.005644063081190019,0.00047201371046792106
only_cusp,562,19.670609315937963,-0.41673222236956897,0.005661420003639078,0.0001780095427142396
only_cusp,562,12.0518577234704,-0.4148148555556329,0.006459041947888358,0.00036833569894826137
only_cusp,563,1.1162242435958127,-0.40997785384249,0.007477181363170581,0.0006211034733048236
only_cusp,563,18.42603759316402,-0.4161750772390491,0.005861749976141475,0.0005617403197667711
only_cusp,563,12.735404600630154,-0.4145850418855241,0.006210975673678798,0.00041909375756299426
only_cusp,563,5.619136341412677,-0.413310400087714,0.006382728875605462,0.0003874900499326879
only_cusp,564,15.16354301139812,-0.41472215953381925,0.00658416453464154,0.0006835349808215956
only_cusp,564,14.676037170296237,-0.41519235610901895,0.005934915348558995,0.0002864276388622895
only_cusp,564,17.249833837125486,-0.41629247583627826,0.005771218637579307,0.0002460834037486813
only_cusp,564,9.361599063072102,-0.41377517143297105,0.00674275548234028,0.0002640386279420045
only_cusp,565,16.31712818128846,-0.4141173117995024,0.006409862117526395,0.000999782502905744
only_cusp,565,11.499203636183495,-0.4136003921395262,0.006486918664960966,0.0008572892485736064
only_cusp,565,8.36152419989428,-0.41364251590398493,0.006948491323441086,0.00047600233548134767
only_cusp,565,10.34852361184144,-0.4145589280451876,0.006313806175716877,0.0004197611786202701
only_cusp,566,13.565998065780978,-0.41546622928289123,0.006434807767888952,0.0005916980763451273
only_cusp,566,3.654649122317179,-0.41187735074276133,0.006783867596938094,0.000273151639250921
only_cusp,566,5.170020199305663,-0.4126530896448071,0.006996041549979196,0.0006746910064696788
only_cusp,566,14.600766318715564,-0.4143142338020227,0.006066768784286663,0.0006240487747525616
only_cusp,567,1.2498163224701664,-0.41019252776895904,0.00729483503849514,0.0004966997392743617
only_cusp,567,9.16645321939743,-0.41326532392241266,0.006803716325975753,0.000622478236425105
only_cusp,567,16.903548686779413,-0.41585100464039193,0.005796928760916994,0.00042533005566022667
only_cusp,567,16.998156871203204,-0.4156774698233724,0.0058595035599412785,0.0002987224380519024
only_cusp,568,4.014412001166992,-0.4116113369908525,0.006945547273976214,0.00037482760319418746
only_cusp,568,3.848199505879191,-0.4117241571117708,0.007004434996298691,0.00041042173093811186
only_cusp,568,2.1232341076630927,-0.41078053300657863,0.007330782815494197,0.00038416284157573874
only_cusp,568,9.56104180358398,-0.41482038581475417,0.006450489394750187,0.0005833624852971467
only_cusp,569,5.336444759880036,-0.4123121981507747,0.006798371255102628,0.00022266391715820329
only_cusp,569,4.897110732771481,-0.4123763151235508,0.0067722652964069515,0.0002751108791378629
only_cusp,569,4.187227120421985,-0.41187747144013226,0.0072231172765711655,0.0004828488243627682
only_cusp,569,13.018254856133217,-0.41514003325123855,0.006640592919750876,0.000903350106325373
only_cusp,570,11.465336627300038,-0.41359947954568416,0.007143379142636194,0.0006836619567038919
only_cusp,570,15.70169467078995,-0.41488275153037274,0.006311859213575195,0.0003965126691403643
only_cusp,570,9.40704419394975,-0.4142920694376064,0.00610991590084783,0.0002583525805607821
only_cusp,570,11.34561780714491,-0.41361946876681094,0.007058823912577936,0.0009167853794805221
only_cusp,571,1.2329936802707429,-0.4107125044210851,0.00721675557298332,0.0004015785484702045
only_cusp,571,12.86237593713982,-0.4147401340600281,0.005700153327384428,0.0003572351415576536
only_cusp,571,1.2838008117139483,-0.41122423910149675,0.0075451484146833335,0.00044283687765586405
only_cusp,571,18.261639363841304,-0.41589715406335903,0.006268985358194578,0.0005868140580216085
only_cusp,572,10.193449205344454,-0.41432262309437784,0.006383502406684433,0.0004648779874118086
only_cusp,572,9.084657593774853,-0.41370832037370603,0.006232635594699558,0.0005526225844352818
only_cusp,572,16.780428835351426,-0.41685009071746915,0.00617107220970104,0.0008472559497235071
only_cusp,572,4.474864499419165,-0.4126728669368966,0.0066563347172427225,0.000437897879111348
only_cusp,573,18.34962409020123,-0.41667428049989036,0.005822873461615045,0.00038467956958967384
only_cusp,573,10.030286675791475,-0.4138631935035558,0.006436500080378668,0.0004254193509648581
only_cusp,573,11.531360722541228,-0.41442497782805876,0.0061965403946680295,0.000377920526537093
only_cusp,573,1.3834805153853293,-0.41101348881743516,0.00727474800652808,0.00040065580377313646
only_cusp,574,14.908583868494137,-0.41553519594866056,0.005884849077132874,0.00047217676778111076
only_cusp,574,19.515503621655316,-0.4168938062725166,0.0058622877369261354,0.0005157288832682086
only_cusp,574,5.6724338250172,-0.41302588034420434,0.006842156339551266,0.0007079895996240282
only_cusp,574,11.05239396892395,-0.41440507161074885,0.006083813334846334,0.0007314486223119691
real_jastrow,0,9.343427120738928,-0.41351199439721104,0.0073441806217461065,0.0006723990877549155
real_jastrow,0,17.459260273854984,-0.4179963240881806,0.006389145640134175,0.0014391307703401689
real_jastrow,0,18.585714388137436,-0.4155308509439602,0.006378187506445778,0.0004411818795640767
real_jastrow,0,3.448771368859255,-0.4114216958201241,0.007111054122669713,0.0004756137128589332
real_jastrow,1,10.432902801461125,-0.4148319272347279,0.006129208512325703,0.00027617109876034807
real_jastrow,1,6.2116203627766655,-0.4124709671103924,0.0071718070730624976,0.0003848885993321176
real_jastrow,1,10.486827012335521,-0.4147082679847312,0.005885249531371199,0.00044584483483327384
real_jastrow,1,7.877457348129315,-0.41360165450811187,0.00635748491744762,0.0002475480346437652
real_jastrow,2,4.281612204052063,-0.41188310494009395,0.007011570486341433,0.000577845515421696
real_jastrow,2,5.04593532527832,-0.4129209082697571,0.007173913136908633,0.0005489432631512226
real_jastrow,2,11.81870007496927,-0.41433228898072305,0.005739257092159089,0.0007053635325775227
real_jastrow,2,8.001128889628117,-0.41372061783405417,0.007049482488014809,0.0008009645149592469
real_jastrow,3,9.659919378184485,-0.41461113446312853,0.006552471678578733,0.00040124029749962143
real_jastrow,3,2.7151155283285684,-0.411669446033021,0.007411114712852455,0.0005376028634376788
real_jastrow,3,4.887328603622421,-0.4117801585404851,0.006771097537420923,0.00034725097417908474
real_jastrow,3,17.320020798704334,-0.4157451002570009,0.006062250532123323,0.00042097909576341546
real_jastrow,4,9.473606977628265,-0.41382919116851247,0.006400745589051334,0.0005393923272943433
real_jastrow,4,18.552808043535887,-0.41568587950907415,0.006542445453306296,0.0006178113135704604
real_jastrow,4,10.411802667191653,-0.41397626860066555,0.006543839642648481,0.0003244595218882421
real_jastrow,4,18.88633163927639,-0.41623143833896087,0.005825693930887437,0.00023892660408967922
real_jastrow,5,14.600835579402137,-0.4157447018390131,0.00623010996729028,0.0004665626539523669
real_jastrow,5,12.150202197263445,-0.41465725856256236,0.006342322008346873,0.0002320064013077834
real_jastrow,5,6.3693593438935885,-0.41260939307935374,0.007041375600828521,0.0008714242002396928
real_jastrow,5,11.239797985798159,-0.4144868119478342,0.006352972971339487,0.0003113205106822128
real_jastrow,6,19.605848491240003,-0.41688236753956953,0.005817274758977175,0.0007311857955158285
real_jastrow,6,2.5624710122467627,-0.4119080086166165,0.0069326561714013754,0.0005872310761908182
real_jastrow,6,2.725790467926581,-0.41135904042628085,0.007203371479423937,0.0003581003721419012
real_jastrow,6,1.3865615795530335,-0.4104771725967522,0.0072061978388207985,0.0007005119567204904
real_jastrow,7,10.219473040335007,-0.4143343709319244,0.006224514742571547,0.0003114561297871551
real_jastrow,7,2.7317580155234102,-0.41134898209197934,0.006885124394203751,0.00032136669605865463
real_jastrow,7,16.604329882268633,-0.41587368583028034,0.006082450041288647,0.0005561177163226631
real_jastrow,7,11.036875380400618,-0.4142761361488274,0.006441134185324459,0.0007133591351710126
real_jastrow,8,2.820645528772146,-0.4114543996670634,0.006405361442526448,0.00033068783087337507
real_jastrow,8,16.160270218491284,-0.4158546338151229,0.006120726986835019,0.0003300043563130695
real_jastrow,8,10.420856255434893,-0.41365331795869703,0.006286782122686164,0.0005895512751559475
real_jastrow,8,9.280905392970416,-0.413702821138471,0.006276529363905351,0.0012933501977746527
real_jastrow,9,18.971253927725407,-0.4170226709131927,0.0055360471887548795,0.00069475853349486
real_jastrow,9,11.821354502412142,-0.4138080069858179,0.006896197700822051,0.0006880207180691472
real_jastrow,9,17.547472752984838,-0.4163024288571415,0.005967733942891562,0.0003789056543305294
real_jastrow,9,2.6895361090930416,-0.41197905516266653,0.006060786052727304,0.00039111332740610213
real_jastrow,10,4.409080020512079,-0.412092133188467,0.007045654417619609,0.0003495461270628831
real_jastrow,10,17.891881179745496,-0.41639966338296186,0.005701939060921271,0.00046639448163463037
real_jastrow,10,16.32798742332534,-0.4159508920515176,0.005857373599253985,0.00019853284857754313
real_jastrow,10,19.68549564994768,-0.41609538536617147,0.0056961716578002195,0.00034548402988663946
real_jastrow,11,6.269257126666271,-0.41239037525492117,0.006778296096709195,0.00038909932837888177
real_jastrow,11,10.067029444358957,-0.4137295261165294,0.006759182704106677,0.00033081932278516475
real_jastrow,11,11.119975207835877,-0.41413844917694315,0.0063093596960635745,0.00017049740837899463
real_jastrow,11,4.461155538026444,-0.41235881359619747,0.006579449027093375,0.00025797457428116245
real_jastrow,12,9.92443505253111,-0.4139248749071977,0.006616079296405967,0.0003551005464139734
real_jastrow,12,3.3533876634512767,-0.411635076569231,0.006838656940939514,0.00034242095101265894
real_jastrow,12,6.078390288578734,-0.41352344951174647,0.006104954955545583,0.0005255518846653803
real_jastrow,12,14.44995731178983,-0.415095819563635,0.006964223857817701,0.0005829251774659615
real_jastrow,13,15.838054322149954,-0.4160042664873928,0.005630904421205644,0.00037964236266289176
real_jastrow,13,16.90348691128502,-0.41596043424215634,0.005892962596581218,0.00049927102543103
real_jastrow,13,15.746867898686721,-0.41553928737655216,0.006020705081876593,0.0003309463466061989
real_jastrow,13,17.58718912521907,-0.41643995588173255,0.005962871810285745,0.0003343445564834156
real_jastrow,14,3.1330937033653927,-0.4119362318283965,0.006453188773985296,0.0001910828405649418
real_jastrow,14,9.662117093630698,-0.4131356454431912,0.006610352150938302,0.0004700138879826591
real_jastrow,14,18.164130628710375,-0.4158990720760508,0.006126718479518317,0.000627622205299942
real_jastrow,14,5.340678553728586,-0.4131876874890229,0.006462421338564258,0.0005307716462550116
real_jastrow,15,4.407387091539607,-0.41162812865436355,0.0067105270666896885,0.0004405387569549033
real_jastrow,15,9.699503211941272,-0.4134380640537089,0.006266102769934895,0.0008891259976401506
real_jastrow,15,4.367571896500463,-0.4120308861918799,0.006416523860823772,0.00027335234942044655
real_jastrow,15,4.839618296932263,-0.4125426937935694,0.006213406972329444,0.0003643141305122568
real_jastrow,16,17.87079137024837,-0.41634948083103634,0.005645852843868741,0.00030354876904432226
real_jastrow,16,13.099021883673625,-0.4149001799899506,0.0056451310339831326,0.0007361636219475382
real_jastrow,16,5.939189050665291,-0.41333756044839526,0.006489965177795293,0.0005395123199213775
real_jastrow,16,17.8010615557983,-0.41633543326949396,0.00569824117318395,0.0004050135639327092
real_jastrow,17,18.579959915708006,-0.4165761903489776,0.005714138673599591,0.0003710488867993312
real_jastrow,17,11.313879162573828,-0.41502989420794933,0.005676706959150122,0.0006766939751325628
real_jastrow,17,18.038885085824568,-0.41697383261082815,0.005192807482573189,0.0004316864823036687
real_jastrow,17,4.609767378125015,-0.4128165002802964,0.006330166468406004,0.0006212002025607453
real_jastrow,18,2.3735968717579405,-0.41242969835260657,0.005695261299790002,0.0003013926414128542
real_jastrow,18,15.364042543473989,-0.4162027865904687,0.005405617271727265,0.000197207493639201
real_jastrow,18,4.53976862334547,-0.4123195561925775,0.006204948861760315,0.00044856493182087066
real_jastrow,18,12.407853446364445,-0.4138750196708579,0.006308572141070563,0.0002841706986208404
real_jastrow,19,4.075685831440321,-0.4126248307032433,0.006136863523008627,0.00021967190444137442
real_jastrow,19,4.157977100412309,-0.41322439623637136,0.005886809583056937,0.0005340720079210048
real_jastrow,19,15.710497457507087,-0.4161186670985982,0.005737147488578867,0.00021161901566453802
real_jastrow,19,6.319744441224819,-0.4153643207233671,0.006657829455395173,0.001342894520449043
real_jastrow,20,18.078502755368223,-0.4168231305709335,0.005864242164308529,0.00047971509753899253
real_jastrow,20,13.474329103005108,-0.41383957037805597,0.006781477665362103,0.0014436104560838297
real_jastrow,20,5.710524178731676,-0.4125490695457488,0.006300063400017036,0.00027233516767209074
real_jastrow,20,9.8668411329489,-0.41435224391119607,0.006248792638839948,0.0005105505698197885
real_jastrow,21,2.0744339829944662,-0.41148335611512626,0.0057174482270283275,0.0004088685151336301
real_jastrow,21,15.526662911975725,-0.4157743553041317,0.0057148163386054685,0.00026046902094274324
real_jastrow,21,11.813862154681843,-0.4147451493801276,0.006034786493432862,0.00047930929547482866
real_jastrow,21,18.42152841710194,-0.4166177918801206,0.005412592351586686,0.0004291058604712592
real_jastrow,22,11.150374231508314,-0.4158142842034917,0.006857279439209823,0.0013766694774154577
real_jastrow,22,10.550983940480899,-0.414042237875121,0.006042450123848161,0.0003885316651385276
real_jastrow,22,1.578115487266542,-0.4115080063781437,0.004996008897671321,0.0003513935677277507
real_jastrow,22,10.704440714058208,-0.4143800324803611,0.006212955250486513,0.0003185851709435106
real_jastrow,23,11.650432929625769,-0.41434079125177287,0.006003997203696466,0.00030309607757307745
real_jastrow,23,7.411741933950427,-0.41442972094656,0.005751654117695024,0.0003079185936283333
real_jastrow,23,18.957303665968645,-0.41730380231989994,0.005587825904024839,0.00032061497142359596
real_jastrow,23,17.609256124382345,-0.41684334155595293,0.005816086543812937,0.0001485848671049446
real_jastrow,24,4.492825865214007,-0.4134710404845949,0.005549652985265997,0.0005944296535409336
real_jastrow,24,4.237845296087038,-0.4124358333733567,0.006091367593424689,0.0007124051666406651
real_jastrow,24,6.73226878577704,-0.4134971811838804,0.0053370019062946574,0.0003030497602989169
real_jastrow,24,13.135501393377988,-0.41559977301215595,0.005697361412541373,0.00037667884711124804
real_jastrow,25,5.709893113198367,-0.41311416655054967,0.005737912146014681,0.00010251136084617138
real_jastrow,25,12.594331129236652,-0.41572573872708835,0.006207409604038183,0.00053393786186814
real_jastrow,25,19.90160206831227,-0.41777030385916375,0.005283644168570255,0.0005324850023580283
real_jastrow,25,12.008993703797305,-0.41417825573244893,0.00579503774207254,0.0003153320050438114
real_jastrow,26,15.716221622224245,-0.4157335674610809,0.005604899588949876,0.0004107732006611842
real_jastrow,26,17.32964504956957,-0.41525254330176614,0.006352821218611107,0.0015179669886279128
real_jastrow,26,4.373027287947004,-0.41322160357431925,0.005872473013582875,0.00039867511191089345
real_jastrow,26,1.5732248811474587,-0.4110823811400756,0.005446092306855972,0.0005813250428774008
real_jastrow,27,2.227099440886497,-0.41187413045915217,0.004928651930245785,0.0002450417574476093
real_jastrow,27,11.375267347575157,-0.4156084478251529,0.0051161003849840335,0.00047770897214355167
real_jastrow,27,19.836893686631292,-0.41697822161571796,0.006117320199910397,0.0014728690123890803
real_jastrow,27,1.9052484809608872,-0.41187959286469034,0.005125443454964128,0.00048271798342938016
real_jastrow,28,18.506286602376477,-0.4167608747518895,0.006101769928202239,0.00041071274710726183
real_jastrow,28,5.678249366039643,-0.41338309851810445,0.00557707934238112,0.0005007801707099584
real_jastrow,28,1.5642111730886226,-0.41168918155988604,0.004297958508787003,0.00029002046648057193
real_jastrow,28,12.04293861261273,-0.41515924214837024,0.006080061886882015,0.0004290615307990251
real_jastrow,29,14.96877353502303,-0.4159150700337907,0.005427460336040867,0.0003004389795233427
real_jastrow,29,13.825437853835583,-0.4154160211172734,0.005255598351390775,0.00024403864981457674
real_jastrow,29,11.754301916474418,-0.4152954667848421,0.005235206394710958,0.0004019280847958512
real_jastrow,29,18.608391319820733,-0.4166418159844492,0.005397569267597135,0.000234860367306847
real_jastrow,30,13.528559528708701,-0.4156874020336178,0.005504271059977374,0.0005107787349817132
real_jastrow,30,12.835510745743292,-0.4163032718128841,0.00586492083740276,0.0005879743034359913
real_jastrow,30,16.51616797266024,-0.4163528297503916,0.0051575713321412985,0.0005529589006054151
real_jastrow,30,17.72308189065453,-0.4166861466835037,0.005647977798762908,0.00034161332148511126
real_jastrow,31,11.556204423007808,-0.41467124850173004,0.005991418344814687,0.0004635212339445508
real_jastrow,31,15.081212181331304,-0.4158544402603019,0.005098843340854891,0.0004764195373264737
real_jastrow,31,10.281365542214076,-0.4149905194852184,0.0055881894531847765,0.00039556712854103496
real_jastrow,31,6.619527977758972,-0.4133052833390427,0.0056053200945484416,0.0004090887244004072
real_jastrow,32,12.16870741240198,-0.4158725568859694,0.0055817112076748,0.00038509403515413546
real_jastrow,32,5.688206380459159,-0.4129622485014324,0.006108784053015026,0.0004142723700440021
real_jastrow,32,3.8039599493831506,-0.4129095384933408,0.005323840542484067,0.00028259587267956084
real_jastrow,32,18.68879608655411,-0.41766567003433114,0.00531808843159633,0.0007849670606556266
real_jastrow,33,1.4543495427385493,-0.4117553333326596,0.0038894447212841922,0.00031834341842419786
real_jastrow,33,11.14201895687105,-0.4151415481337862,0.0053500020130878055,0.000292949247307347
real_jastrow,33,1.9949906109032525,-0.41184110656191275,0.004030079260182856,0.00024360098463938103
real_jastrow,33,10.250075179831661,-0.4153165212320752,0.005559556745784954,0.0005675268024773948
real_jastrow,34,8.004062568832946,-0.41411892689868035,0.005890491641561108,0.0002657288494809297
real_jastrow,34,4.317519216258475,-0.41173356623299096,0.006230562875573264,0.0005722190188453311
real_jastrow,34,14.844008543973773,-0.4162215040211978,0.005382184444365001,0.0003907639442619504
real_jastrow,34,10.79066363878665,-0.4153437986262623,0.00528234657274698,0.00025671722717965275
real_jastrow,35,12.014027500212256,-0.4149642660004099,0.005244432940698087,0.00024221026958144102
real_jastrow,35,14.879103519847218,-0.4166939359182833,0.005184169070651645,0.00025109510242562815
real_jastrow,35,4.4977664774525845,-0.4132740643857194,0.005304110689300886,0.00021031864428368153
real_jastrow,35,5.096381495376159,-0.4134760727436881,0.00515093712106713,0.0002975999016518801
real_jastrow,36,10.446040386026588,-0.41448320050507254,0.00567959019190416,0.0003990883310541044
real_jastrow,36,10.741731011684344,-0.4156225838504225,0.0051156684006928915,0.0005470157452552316
real_jastrow,36,6.702250426896824,-0.41332359675072106,0.00588606157454345,0.0005032989237403151
real_jastrow,36,18.610401678147362,-0.4171139424711427,0.005331213482273123,0.00041420604760712465
real_jastrow,37,7.5407486517287055,-0.41386073764458686,0.005420051584158043,0.00021650096967729772
real_jastrow,37,4.413239567957942,-0.41292712091184186,0.004840291235194007,0.0002845799356926529
real_jastrow,37,13.893705657120307,-0.4158933043564633,0.0053777703863665295,0.00030632216912897253
real_jastrow,37,1.687726142729816,-0.41188793450617206,0.0037631016618493917,0.0002482361489573426
real_jastrow,38,19.04118896009949,-0.4172627618957023,0.005350646322945618,0.0006349037019503049
real_jastrow,38,12.679023084533945,-0.41611330685719994,0.005645639873336247,0.0003241756105185805
real_jastrow,38,16.372481207646548,-0.4161361019523592,0.005804931097845572,0.00043367621452606637
real_jastrow,38,2.5801463953051917,-0.41248915735502417,0.004370943064126385,0.0003724251878026222
real_jastrow,39,17.663518980507227,-0.4172454911010216,0.005063930198468516,0.00024317453072728883
real_jastrow,39,10.371139764464067,-0.41410418214770106,0.0052029750639922935,0.000344645813469561
real_jastrow,39,18.239436653541254,-0.4165277333138784,0.005515513826782284,0.0005367500073808905
real_jastrow,39,15.079208610997675,-0.4165849088891621,0.005655297840380117,0.00039671212456224286
real_jastrow,40,13.50375120788597,-0.4154158211763625,0.00532719124975144,0.00031105296512194935
real_jastrow,40,7.397206576430316,-0.4141202532137005,0.005325702646931055,0.0002277770524382902
real_jastrow,40,5.0765239263136195,-0.41358287567742763,0.004769533971543287,0.0002818756494633618
real_jastrow,40,7.1246483127662135,-0.41362135755328233,0.005071081020645356,0.0004615016866513964
real_jastrow,41,9.181618631994835,-0.41507090439718547,0.005202598892498347,0.000361795730866288
real_jastrow,41,12.632940876731457,-0.4159825766794488,0.005605137659787,0.0005012239955600782
real_jastrow,41,2.493750982344521,-0.41203907308671633,0.004186757033203671,0.0002309579399678531
real_jastrow,41,9.537180992758676,-0.4148850920019139,0.005169938006985322,0.0006961155326592868
real_jastrow,42,18.911596535018614,-0.4172628938648509,0.005049138961343182,0.00021973971944111
real_jastrow,42,19.55341621553846,-0.41695503356147706,0.005428329124246784,0.0004112205265794055
real_jastrow,42,19.870225757314245,-0.417191774052624,0.005210084114954204,0.00043435817756523333
real_jastrow,42,7.602972776249938,-0.41442158433790366,0.00526312660335487,0.00033936341445481684
real_jastrow,43,19.21658087219859,-0.41760588852589037,0.005364625732326924,0.0002592554873059487
real_jastrow,43,18.243976913010677,-0.41679686781032466,0.005117259510784467,0.0005219656508111384
real_jastrow,43,4.660232689473144,-0.4142238117279598,0.004552476839421038,0.0007298817652251208
real_jastrow,43,10.659952741107801,-0.4149892925577555,0.005678108202158988,0.0004918175273716463
real_jastrow,44,10.571345173277672,-0.41523698007541765,0.005494152588205319,0.00027451066686304807
real_jastrow,44,9.804148575186073,-0.41537251488204086,0.005473586693659158,0.000764875478009668
real_jastrow,44,4.856283571919448,-0.41296250925048766,0.005010150104608813,0.00023583690180566894
real_jastrow,44,1.7182470775208987,-0.411093925741318,0.0035341509621078992,0.00021427047477172797
real_jastrow,45,15.496682796224952,-0.4163950877314733,0.005495150992339074,0.0004964693795059441
real_jastrow,45,10.900373187694441,-0.4152344252413993,0.005366331918761436,0.00019259577312392154
real_jastrow,45,8.434959612100027,-0.4140913828933405,0.005362048906523081,0.00036293793994834884
real_jastrow,45,14.987385169242868,-0.41718824220531525,0.005180980980680588,0.0007717896006577201
real_jastrow,46,7.127332012830711,-0.4141449825437163,0.005426522841484827,0.00030836074539014965
real_jastrow,46,2.734967482732677,-0.41260046551996254,0.004153309576898385,0.0003462825438753367
real_jastrow,46,2.2411279821463355,-0.4117812622140329,0.0034709884006250327,0.0003816940667408522
real_jastrow,46,18.923227944530176,-0.41736315785861905,0.005411164807496555,0.0006225561227841246
real_jastrow,47,10.295404171320081,-0.4146998880041381,0.004566295204182683,0.0003121532370799917
real_jastrow,47,18.675737565671113,-0.41780566367461763,0.005040234546132167,0.00031409531337328237
real_jastrow,47,4.502639001123525,-0.4129816235508851,0.004582879368183197,0.0003147156906951964
real_jastrow,47,12.255298088815103,-0.41574748166778913,0.0049910640165402595,0.00043520201753944595
real_jastrow,48,3.074602855319257,-0.4119309600265712,0.0044102826066343605,0.0007448611836629354
real_jastrow,48,6.2385495581392165,-0.41337807815138244,0.004736158601473049,0.0004416299335014286
real_jastrow,48,15.639140344287147,-0.41648559613046593,0.005015843356778225,0.0003443826022055784
real_jastrow,48,14.373171665415276,-0.4160275620217918,0.005056131027296846,0.00031653706331983715
real_jastrow,49,19.267942030172446,-0.41736457091276075,0.004860240427476454,0.00034004361164513254
real_jastrow,49,11.509010239264303,-0.41613126886161145,0.004861355805043507,0.000749585559897003
real_jastrow,49,6.402035052449736,-0.4142744813486581,0.004971034926740014,0.000617203811755944
real_jastrow,49,11.338660518162028,-0.4153878492278717,0.005198643781780641,0.00033465328977913696
real_jastrow,50,10.177004880546425,-0.41484432879131894,0.005238585302942549,0.0004945474624899945
real_jastrow,50,2.5801970957508695,-0.41242204114111425,0.0035447941693536925,0.0001820628409136208
real_jastrow,50,16.439164737255215,-0.41686493458759183,0.005073192214226531,0.00020423067767832127
real_jastrow,50,2.4993126052299246,-0.41148096084014596,0.00487370346541081,0.0006077407017218765
real_jastrow,51,19.43819245727391,-0.4172313826057841,0.005539771966288689,0.00019302652670665746
real_jastrow,51,7.95762457210738,-0.41459150514813015,0.005438913088107197,0.00039675125363732033
real_jastrow,51,1.4816449939094507,-0.41152457409359056,0.0036712867838606606,0.00015100888404516848
real_jastrow,51,19.54939686108079,-0.41831117233755033,0.005064770193685495,0.0006132225644829422
real_jastrow,52,8.103766640511592,-0.4140657464511961,0.004945568958552642,0.0004943928542564383
real_jastrow,52,16.98781997091143,-0.41643491516503295,0.005410124509148804,0.0005355025617346445
real_jastrow,52,14.409999109606638,-0.4161991925133832,0.005179728255466665,0.0004374334452977887
real_jastrow,52,14.561841407932908,-0.4167977842082583,0.004493820491427946,0.0001633110668934776
real_jastrow,53,3.705999514378954,-0.41211305172097606,0.004548697095909734,0.0002510142392982757
real_jastrow,53,18.423383274474226,-0.41739035445141986,0.004882983822331431,0.0004263074266062215
real_jastrow,53,12.758755671559635,-0.41593858591813354,0.005473646316740403,0.0004037227840021495
real_jastrow,53,11.681657554367577,-0.41520901777933433,0.004925696239872794,0.00048789927654629343
real_jastrow,54,15.53733371283032,-0.4165049473359069,0.005195618685677139,8.852819449154936e-5
real_jastrow,54,14.691410354780269,-0.41694053189735925,0.00478022715248908,0.0003078625869306863
