kappa,energy_over_N,energy_std_error_over_N,energy_std_dev_over_N
6.2928336486877505,-0.4455122339205533,0.0002416821055701343,0.004644379034313658
6.321871561752141,-0.4458129299797432,0.0002166965859831641,0.0046901836974592125
6.347187876912071,-0.4458442625956581,0.00014996905160454856,0.004454634082065572
6.376417004912785,-0.44617228309707135,0.00016184771164819988,0.004496722696770094
6.391594713240084,-0.4460498725238014,0.00020774818395600614,0.004135836602625816
6.4219791814452085,-0.44589637126298154,0.0002219253875154805,0.004221293731385372
6.480385009092599,-0.4465348239790762,0.0002840358110538703,0.004038487544624311
6.534008309740841,-0.4462087849000831,0.00022706670875123145,0.004278013419166301
6.565225393246647,-0.4466221921352561,0.00020296769399170335,0.004160267852824127
6.618082204720357,-0.4464717569625762,0.00016362865169164265,0.004217429548120418
6.77664518836336,-0.44694269415773963,0.0004217828369542485,0.003891418537822806
6.826817937012331,-0.44657563874768447,0.00014351742011806869,0.004055779845805105
6.84786837117761,-0.4467283877272189,0.00017196601848139522,0.004220094274954112
6.857061499777087,-0.4465923268424323,0.00014736060551214148,0.004058411192185159
6.880296613448501,-0.4469418840515516,0.00015674744693630223,0.0038883295718761405
6.954705079204893,-0.4470968990201663,0.00023568040456702885,0.004007553549892656
